source_table,constraint,source_column,target_table,target_column
account_move,account_move_campaign_id_fkey,campaign_id,utm_campaign,id
account_move,account_move_closing_return_id_fkey,closing_return_id,account_return,id
account_move,account_move_commercial_partner_id_fkey,commercial_partner_id,res_partner,id
account_move,account_move_company_id_fkey,company_id,res_company,id
account_move,account_move_create_uid_fkey,create_uid,res_users,id
account_move,account_move_currency_id_fkey,currency_id,res_currency,id
account_move_deferred_rel,account_move_deferred_rel_deferred_move_id_fkey,deferred_move_id,account_move,id
account_move_deferred_rel,account_move_deferred_rel_original_move_id_fkey,original_move_id,account_move,id
account_move_discount,account_move_discount_account_move_id_fkey,account_move_id,account_move,id
account_move_discount,account_move_discount_create_uid_fkey,create_uid,res_users,id
account_move_discount,account_move_discount_write_uid_fkey,write_uid,res_users,id
account_move,account_move_fiscal_position_id_fkey,fiscal_position_id,account_fiscal_position,id
account_move,account_move_generating_loan_line_id_fkey,generating_loan_line_id,account_loan_line,id
account_move_helpdesk_ticket_rel,account_move_helpdesk_ticket_rel_account_move_id_fkey,account_move_id,account_move,id
account_move_helpdesk_ticket_rel,account_move_helpdesk_ticket_rel_helpdesk_ticket_id_fkey,helpdesk_ticket_id,helpdesk_ticket,id
account_move,account_move_intrastat_country_id_fkey,intrastat_country_id,res_country,id
account_move,account_move_intrastat_transport_mode_id_fkey,intrastat_transport_mode_id,account_intrastat_code,id
account_move,account_move_invoice_cash_rounding_id_fkey,invoice_cash_rounding_id,account_cash_rounding,id
account_move,account_move_invoice_incoterm_id_fkey,invoice_incoterm_id,account_incoterms,id
account_move,account_move_invoice_payment_term_id_fkey,invoice_payment_term_id,account_payment_term,id
account_move,account_move_invoice_user_id_fkey,invoice_user_id,res_users,id
account_move,account_move_journal_id_fkey,journal_id,account_journal,id
account_move_line,account_move_line_account_id_fkey,account_id,account_account,id
account_move_line_account_reconcile_wizard_rel,account_move_line_account_reco_account_reconcile_wizard_id_fkey,account_reconcile_wizard_id,account_reconcile_wizard,id
account_move_line_account_reconcile_wizard_rel,account_move_line_account_reconcile_w_account_move_line_id_fkey,account_move_line_id,account_move_line,id
account_move_line_account_tax_rel,account_move_line_account_tax_rel_account_move_line_id_fkey,account_move_line_id,account_move_line,id
account_move_line_account_tax_rel,account_move_line_account_tax_rel_account_tax_id_fkey,account_tax_id,account_tax,id
account_move_line_asset_modify_rel,account_move_line_asset_modify_rel_account_move_line_id_fkey,account_move_line_id,account_move_line,id
account_move_line_asset_modify_rel,account_move_line_asset_modify_rel_asset_modify_id_fkey,asset_modify_id,asset_modify,id
account_move_line,account_move_line_cogs_origin_id_fkey,cogs_origin_id,account_move_line,id
account_move_line,account_move_line_company_currency_id_fkey,company_currency_id,res_currency,id
account_move_line,account_move_line_company_id_fkey,company_id,res_company,id
account_move_line,account_move_line_create_uid_fkey,create_uid,res_users,id
account_move_line,account_move_line_currency_id_fkey,currency_id,res_currency,id
account_move_line,account_move_line_employee_bank_account_id_fkey,employee_bank_account_id,res_partner_bank,id
account_move_line,account_move_line_esg_emission_factor_id_fkey,esg_emission_factor_id,esg_emission_factor,id
account_move_line,account_move_line_expense_id_fkey,expense_id,hr_expense,id
account_move_line,account_move_line_followup_line_id_fkey,followup_line_id,account_followup_followup_line,id
account_move_line,account_move_line_full_reconcile_id_fkey,full_reconcile_id,account_full_reconcile,id
account_move_line,account_move_line_group_tax_id_fkey,group_tax_id,account_tax,id
account_move_line,account_move_line_intrastat_product_origin_country_id_fkey,intrastat_product_origin_country_id,res_country,id
account_move_line,account_move_line_intrastat_transaction_id_fkey,intrastat_transaction_id,account_intrastat_code,id
account_move_line,account_move_line_journal_id_fkey,journal_id,account_journal,id
account_move_line,account_move_line_move_id_fkey,move_id,account_move,id
account_move_line,account_move_line_partner_id_fkey,partner_id,res_partner,id
account_move_line,account_move_line_payment_id_fkey,payment_id,account_payment,id
account_move_line,account_move_line_product_id_fkey,product_id,product_product,id
account_move_line,account_move_line_product_uom_id_fkey,product_uom_id,uom_uom,id
account_move_line,account_move_line_purchase_line_id_fkey,purchase_line_id,purchase_order_line,id
account_move_line,account_move_line_reconcile_model_id_fkey,reconcile_model_id,account_reconcile_model,id
account_move_line,account_move_line_statement_id_fkey,statement_id,account_bank_statement,id
account_move_line,account_move_line_statement_line_id_fkey,statement_line_id,account_bank_statement_line,id
account_move_line,account_move_line_tax_group_id_fkey,tax_group_id,account_tax_group,id
account_move_line,account_move_line_tax_line_id_fkey,tax_line_id,account_tax,id
account_move_line,account_move_line_tax_repartition_line_id_fkey,tax_repartition_line_id,account_tax_repartition_line,id
account_move_line,account_move_line_vehicle_id_fkey,vehicle_id,fleet_vehicle,id
account_move_line,account_move_line_write_uid_fkey,write_uid,res_users,id
account_move_line,account_move_line_wt_tax_id_fkey,wt_tax_id,account_withholding_tax,id
account_move,account_move_medium_id_fkey,medium_id,utm_medium,id
account_move,account_move_message_main_attachment_id_fkey,message_main_attachment_id,ir_attachment,id
account_move,account_move_origin_payment_id_fkey,origin_payment_id,account_payment,id
account_move,account_move_partner_bank_id_fkey,partner_bank_id,res_partner_bank,id
account_move,account_move_partner_id_fkey,partner_id,res_partner,id
account_move,account_move_partner_shipping_id_fkey,partner_shipping_id,res_partner,id
account_move,account_move_preferred_payment_method_line_id_fkey,preferred_payment_method_line_id,account_payment_method_line,id
account_move_purchase_order_rel,account_move_purchase_order_rel_account_move_id_fkey,account_move_id,account_move,id
account_move_purchase_order_rel,account_move_purchase_order_rel_purchase_order_id_fkey,purchase_order_id,purchase_order,id
account_move_reversal,account_move_reversal_company_id_fkey,company_id,res_company,id
account_move_reversal,account_move_reversal_create_uid_fkey,create_uid,res_users,id
account_move_reversal,account_move_reversal_helpdesk_sale_order_id_fkey,helpdesk_sale_order_id,sale_order,id
account_move_reversal,account_move_reversal_helpdesk_ticket_id_fkey,helpdesk_ticket_id,helpdesk_ticket,id
account_move_reversal,account_move_reversal_journal_id_fkey,journal_id,account_journal,id
account_move_reversal_move,account_move_reversal_move_move_id_fkey,move_id,account_move,id
account_move_reversal_move,account_move_reversal_move_reversal_id_fkey,reversal_id,account_move_reversal,id
account_move_reversal_new_move,account_move_reversal_new_move_new_move_id_fkey,new_move_id,account_move,id
account_move_reversal_new_move,account_move_reversal_new_move_reversal_id_fkey,reversal_id,account_move_reversal,id
account_move_reversal,account_move_reversal_write_uid_fkey,write_uid,res_users,id
account_move,account_move_reversed_entry_id_fkey,reversed_entry_id,account_move,id
account_move_send_batch_wizard,account_move_send_batch_wizard_create_uid_fkey,create_uid,res_users,id
account_move_send_batch_wizard,account_move_send_batch_wizard_write_uid_fkey,write_uid,res_users,id
account_move_send_wizard,account_move_send_wizard_create_uid_fkey,create_uid,res_users,id
account_move_send_wizard,account_move_send_wizard_move_id_fkey,move_id,account_move,id
account_move_send_wizard,account_move_send_wizard_pdf_report_id_fkey,pdf_report_id,ir_act_report_xml,id
account_move_send_wizard_res_partner_rel,account_move_send_wizard_res_p_account_move_send_wizard_id_fkey,account_move_send_wizard_id,account_move_send_wizard,id
account_move_send_wizard_res_partner_rel,account_move_send_wizard_res_partner_rel_res_partner_id_fkey,res_partner_id,res_partner,id
account_move_send_wizard,account_move_send_wizard_template_id_fkey,template_id,mail_template,id
account_move_send_wizard,account_move_send_wizard_write_uid_fkey,write_uid,res_users,id
account_move,account_move_signing_user_fkey,signing_user,res_users,id
account_move,account_move_source_id_fkey,source_id,utm_source,id
account_move,account_move_statement_line_id_fkey,statement_line_id,account_bank_statement_line,id
account_move,account_move_suspense_statement_line_id_fkey,suspense_statement_line_id,account_bank_statement_line,id
account_move,account_move_tax_cash_basis_origin_move_id_fkey,tax_cash_basis_origin_move_id,account_move,id
account_move,account_move_tax_cash_basis_rec_id_fkey,tax_cash_basis_rec_id,account_partial_reconcile,id
account_move,account_move_team_id_fkey,team_id,crm_team,id
account_move,account_move_ticket_id_fkey,ticket_id,helpdesk_ticket,id
account_move_validate_account_move_rel,account_move_validate_account_mov_validate_account_move_id_fkey,validate_account_move_id,validate_account_move,id
account_move_validate_account_move_rel,account_move_validate_account_move_rel_account_move_id_fkey,account_move_id,account_move,id
account_move,account_move_website_id_fkey,website_id,website,id
account_move,account_move_write_uid_fkey,write_uid,res_users,id
account_multicurrency_revaluation_wizard,account_multicurrency_revaluation_wizard_company_id_fkey,company_id,res_company,id
account_multicurrency_revaluation_wizard,account_multicurrency_revaluation_wizard_create_uid_fkey,create_uid,res_users,id
account_multicurrency_revaluation_wizard,account_multicurrency_revaluation_wizard_write_uid_fkey,write_uid,res_users,id
account_online_account,account_online_account_account_online_link_id_fkey,account_online_link_id,account_online_link,id
account_online_account,account_online_account_create_uid_fkey,create_uid,res_users,id
account_online_account,account_online_account_currency_id_fkey,currency_id,res_currency,id
account_online_account,account_online_account_write_uid_fkey,write_uid,res_users,id
account_online_link,account_online_link_company_id_fkey,company_id,res_company,id
account_online_link,account_online_link_create_uid_fkey,create_uid,res_users,id
account_online_link,account_online_link_write_uid_fkey,write_uid,res_users,id
account_partial_reconcile,account_partial_reconcile_company_id_fkey,company_id,res_company,id
account_partial_reconcile,account_partial_reconcile_create_uid_fkey,create_uid,res_users,id
account_partial_reconcile,account_partial_reconcile_credit_currency_id_fkey,credit_currency_id,res_currency,id
account_partial_reconcile,account_partial_reconcile_credit_move_id_fkey,credit_move_id,account_move_line,id
account_partial_reconcile,account_partial_reconcile_debit_currency_id_fkey,debit_currency_id,res_currency,id
account_partial_reconcile,account_partial_reconcile_debit_move_id_fkey,debit_move_id,account_move_line,id
account_partial_reconcile,account_partial_reconcile_exchange_move_id_fkey,exchange_move_id,account_move,id
account_partial_reconcile,account_partial_reconcile_full_reconcile_id_fkey,full_reconcile_id,account_full_reconcile,id
account_partial_reconcile,account_partial_reconcile_write_uid_fkey,write_uid,res_users,id
