id,company_id,product_id,stock_valuation_layer_id,stock_move_id,account_move_id,account_move_line_id,create_uid,write_uid,description,quantity,unit_cost,value,remaining_qty,remaining_value,create_date,write_date,price_diff_value,stock_landed_cost_id
36640,1,11769,\N,58580,121871,\N,25,25,WH/OUT/01361 - (FOUR ELEPHANT) THAI HOM MALI RICE LONG GRAIN 100% POLISHED+SORTED,-21338.000000,28.65,-611342.36,0.000000,\N,2024-11-30 09:56:44.652686,2024-11-30 09:56:44.652686,\N,\N
73881,1,11306,\N,118857,\N,\N,36,36,WH/IN/10101 - ส่วนลดการค้า,1.000000,-2380.54,-2380.54,1.000000,-2380.54,2026-05-28 06:23:34.628472,2026-05-28 06:23:34.628472,\N,\N
73882,1,8138,\N,118855,\N,\N,36,36,WH/IN/10101 - มอเตอร์,1.000000,6200.00,6200.00,1.000000,6200.00,2026-05-28 06:23:34.628472,2026-05-28 06:23:34.628472,\N,\N
73883,1,14026,\N,118856,\N,\N,36,36,WH/IN/10101 - ค่าจัดส่ง,1.000000,0.00,0.00,1.000000,0.00,2026-05-28 06:23:34.628472,2026-05-28 06:23:34.628472,\N,\N
36642,1,14053,\N,58026,121872,\N,25,25,WH/MO/05018/SWR-002 - คัดแล้ว-ข้าวหอมมะลิอีสาน68,-10960.000000,27.79,-304589.02,0.000000,\N,2024-11-30 09:58:58.381234,2024-11-30 09:58:58.381234,\N,\N
36643,1,13684,\N,58027,121873,\N,25,25,WH/MO/05018/SWR-002 - ชุดสำเร็จ - (GOLDEN ELEPHANT THREE LOTUS) (NEW CROP),-964.000000,11.52,-11106.06,0.000000,\N,2024-11-30 09:58:58.381234,2024-11-30 09:58:58.381234,\N,\N
36646,1,14053,\N,57692,121875,\N,25,25,WH/MO/05017/SWR - คัดแล้ว-ข้าวหอมมะลิอีสาน68,-43805.000000,27.50,-1204836.57,0.000000,\N,2024-11-30 10:00:21.484213,2024-11-30 10:00:21.484213,\N,\N
36647,1,13677,\N,57694,121876,\N,25,25,WH/MO/05017/SWR - ชุดสำเร็จ - (GOLDEN ELEPHANT THREE LOTUS) (NEW CROP),-1928.000000,12.80,-24670.02,0.000000,\N,2024-11-30 10:00:21.484213,2024-11-30 10:00:21.484213,\N,\N
35447,1,14053,\N,56164,119967,\N,220,25,WH/MO/04878/SWR - คัดแล้ว-ข้าวหอมมะลิอีสาน68,49207.000000,27.50,1353416.13,0.000000,0.00,2024-11-17 09:39:17.494821,2024-11-30 10:03:08.407774,\N,\N
35400,1,13677,\N,56083,119870,\N,39,25,WH/MO/04868/SWR - ชุดสำเร็จ - (GOLDEN ELEPHANT THREE LOTUS) (NEW CROP),1943.000000,12.80,24863.14,0.000000,0.00,2024-11-16 02:21:03.117196,2024-11-30 10:03:08.407774,\N,\N
36648,1,12763,\N,57558,121877,\N,25,25,WH/MO/05017/SWR - (GOLDEN ELEPHANT THREE LOTUS (GREEN)) THAI HOM MALI RICE THREE LOTUS,43765.600000,28.10,1229814.59,0.000000,0.00,2024-11-30 10:00:21.484213,2024-11-30 10:03:33.928319,\N,\N
36644,1,12764,\N,58028,121874,\N,25,25,WH/MO/05018/SWR-002 - (GOLDEN ELEPHANT THREE LOTUS (GREEN)) THAI HOM MALI RICE THREE LOTUS,10941.400000,28.88,316003.68,0.000000,0.00,2024-11-30 09:58:58.381234,2024-11-30 10:03:33.928319,\N,\N
36670,1,8954,\N,58643,121896,\N,25,25,WH/MO/05105/SWR - ถุงพลาสติก (GRAND MAJESTIC),-20000.000000,2.40,-48000.00,0.000000,\N,2024-11-30 10:46:23.805483,2024-11-30 10:46:23.805483,\N,\N
36671,1,9048,\N,58644,121897,\N,25,25,WH/MO/05105/SWR - กระสอบพีพีใส 100% (GRAND MAJESTIC),-2000.000000,4.50,-9000.00,0.000000,\N,2024-11-30 10:46:23.805483,2024-11-30 10:46:23.805483,\N,\N
36717,1,12559,\N,56545,121937,\N,25,25,WH/MO/04915/SWR - ชุดสำเร็จ - (GRAND MAJESTIC),-50.000000,50.95,-2547.50,0.000000,\N,2024-11-30 11:07:13.048285,2024-11-30 11:07:13.048285,\N,\N
36718,1,11630,\N,56546,121938,\N,25,25,WH/MO/04915/SWR - คัดแล้ว-ข้าวหอมมะลิอีสาน67,-303.000000,35.27,-10687.91,0.000000,\N,2024-11-30 11:07:13.048285,2024-11-30 11:07:13.048285,\N,\N
36719,1,997,\N,58686,121939,\N,25,25,WH/MO/04915/SWR - คัดแล้ว-ข้าวขาว100%,-101.000000,19.73,-1992.38,0.000000,\N,2024-11-30 11:07:13.048285,2024-11-30 11:07:13.048285,\N,\N
36720,1,13973,\N,58685,121940,\N,25,25,WH/MO/04915/SWR - คัดแล้ว-ข้าวหอมปรัง,-101.000000,26.31,-2657.51,0.000000,\N,2024-11-30 11:07:13.048285,2024-11-30 11:07:13.048285,\N,\N
36721,1,14053,\N,58684,121941,\N,25,25,WH/MO/04915/SWR - คัดแล้ว-ข้าวหอมมะลิอีสาน68,-303.000000,27.69,-8389.10,0.000000,\N,2024-11-30 11:07:13.048285,2024-11-30 11:07:13.048285,\N,\N
36722,1,1005,\N,56543,121942,\N,25,25,WH/MO/04915/SWR - คัดแล้ว-ข้าวพิษณุโลก,-202.000000,19.63,-3965.17,0.000000,\N,2024-11-30 11:07:13.048285,2024-11-30 11:07:13.048285,\N,\N
36723,1,11796,\N,56527,121943,\N,25,25,WH/MO/04915/SWR - (GRAND MAJESTIC)THAI HOM MALI RICE LONG GRAIN 100% POLISHED AND SORTED.,1000.000000,30.28,30279.57,0.000000,0.00,2024-11-30 11:07:13.048285,2024-11-30 11:07:48.158411,\N,\N
36784,1,1003,\N,58740,121999,\N,25,25,UB/00603 - คัดแล้ว-ข้าวปทุม,-9000.000000,22.52,-202645.82,0.000000,\N,2024-11-30 12:36:22.909943,2024-11-30 12:36:22.909943,\N,\N
36786,1,14019,\N,58742,\N,\N,25,25,UB/00603 - ชั่วโมงการผลิต-Semi FG,0.729000,200.00,145.80,0.000000,0.00,2024-11-30 12:36:22.909943,2024-11-30 12:36:22.909943,\N,\N
36791,1,1003,\N,58749,122004,\N,25,25,UB/00604 - คัดแล้ว-ข้าวปทุม,-68000.000000,23.67,-1609430.54,0.000000,\N,2024-11-30 12:40:22.763655,2024-11-30 12:40:22.763655,\N,\N
36793,1,14019,\N,58751,\N,\N,25,25,UB/00604 - ชั่วโมงการผลิต-Semi FG,5.507000,200.00,1101.40,0.000000,0.00,2024-11-30 12:40:22.763655,2024-11-30 12:40:22.763655,\N,\N
36785,1,944,\N,58741,122000,\N,25,25,UB/00603 - วัตถุดิบ-ข้าวปทุม,9000.000000,25.50,229500.00,0.000000,0.00,2024-11-30 12:36:22.909943,2024-11-30 12:49:17.482199,\N,\N
35404,1,13684,\N,56087,119874,\N,39,25,WH/MO/04869/SWR - ชุดสำเร็จ - (GOLDEN ELEPHANT THREE LOTUS) (NEW CROP),5859.000000,11.52,67499.37,0.000000,0.00,2024-11-16 02:23:10.65642,2024-11-30 12:54:45.333335,\N,\N
36812,1,14063,\N,57535,122020,\N,25,25,WH/OUT/01324 - (GOLDEN BUFFALO) THAI HOM MALI RICE LONG GRAIN 100% POLISHED AND SORTED,-40370.000000,27.77,-1120873.83,0.000000,\N,2024-11-30 13:01:34.228121,2024-11-30 13:01:34.228121,\N,\N
36813,1,14113,\N,58769,122021,\N,25,25,WH/MO/04907/SWR - ชุดสำเร็จ - (LUCKY BOY )(ORANGE) 25KG (TAG),-1240.000000,7.88,-9771.20,0.000000,\N,2024-11-30 13:05:47.245014,2024-11-30 13:05:47.245014,\N,\N
36814,1,998,\N,56477,122022,\N,25,25,WH/MO/04907/SWR - คัดแล้ว-ข้าวขาว5%,-30024.000000,15.58,-467698.83,0.000000,\N,2024-11-30 13:05:47.245014,2024-11-30 13:05:47.245014,\N,\N
36816,1,12200,\N,56479,122023,\N,25,25,WH/MO/04907/SWR - (LUCKY BOY (ORANGE)) THAI WHITE RICE 5% BROKEN,30000.000000,15.94,478090.03,0.000000,0.00,2024-11-30 13:05:47.245014,2024-11-30 13:10:20.21144,\N,\N
36841,1,14053,\N,58794,122044,\N,25,25,WH/MO/05113/SWR - คัดแล้ว-ข้าวหอมมะลิอีสาน68,-21422.000000,27.17,-582119.94,0.000000,\N,2024-11-30 13:17:43.954941,2024-11-30 13:17:43.954941,\N,\N
36638,1,1003,\N,58575,121869,\N,220,25,WH/MO/05102/SWR - คัดแล้ว-ข้าวปทุม,14110.000000,26.99,380814.96,0.000000,0.00,2024-11-30 09:53:59.205056,2024-11-30 14:19:35.879817,\N,\N
36792,1,944,\N,58750,122005,\N,25,220,UB/00604 - วัตถุดิบ-ข้าวปทุม,68000.000000,25.50,1734000.00,0.000000,0.00,2024-11-30 12:40:22.763655,2024-12-15 04:32:56.483067,\N,\N
36672,1,12558,\N,58646,121898,\N,25,39,WH/MO/05105/SWR - ชุดสำเร็จ - (GRAND MAJESTIC),2000.000000,28.50,57000.00,0.000000,0.00,2024-11-30 10:46:23.805483,2024-12-27 08:28:55.581347,\N,\N
69902,1,12862,\N,112791,192373,\N,28,28,UB/01010 - (FARMER KING) THAI JASMINE RICE 5% BROKEN POLISHED AND SORTED,-21338.000000,28.70,-612322.45,0.000000,\N,2026-03-17 08:37:14.833407,2026-03-17 08:37:14.833407,\N,\N
55981,1,14019,34600,54794,\N,\N,25,25,Revaluation of WH/MO/04728/SWR (negative inventory),0.000000,0.00,347.00,0.000000,\N,2025-08-15 07:02:48.225575,2025-08-15 07:02:48.225575,\N,\N
36660,1,11938,\N,58633,121887,\N,25,25,WH/MO/05104/SWR - (THAI HOM MALI RICE) ORGANIC THAI HOM MALI RICE LONG GRAIN 100% (PURITY 92% UP) POLISHED AND SORTED,23000.000000,37.76,868499.24,0.000000,0.00,2024-11-30 10:31:11.631639,2024-11-30 10:31:34.571791,\N,\N
40820,1,8910,\N,65984,129730,\N,39,39,WH/OUT/01511 - กระสอบพีพีขาว 100% เคลือบกราเวียร์ 1 หน้า (VIENTIANE LADY),-4947.000000,7.75,-38339.25,0.000000,\N,2025-01-27 02:12:24.33894,2025-01-27 02:12:24.33894,\N,\N
29314,1,885,\N,47191,108684,\N,39,39,WH/IN/03922 - กระสอบพีพีใส 100% เคลือบกราเวียร์ 2 หน้า (GRAND MAJESTIC),7590.000000,10.70,81213.00,0.000000,0.00,2024-09-18 02:35:21.250557,2025-01-27 03:44:47.440899,\N,\N
55982,1,14019,34604,54803,\N,\N,25,25,Revaluation of WH/MO/04729/SWR (negative inventory),0.000000,0.00,119.40,0.000000,\N,2025-08-15 07:02:48.225575,2025-08-15 07:02:48.225575,\N,\N
36692,1,997,\N,58656,121916,\N,25,25,WH/MO/04922/SWR-001 - คัดแล้ว-ข้าวขาว100%,-487.000000,19.73,-9606.83,0.000000,\N,2024-11-30 10:57:53.235938,2024-11-30 10:57:53.235938,\N,\N
36693,1,1005,\N,56614,121917,\N,25,25,WH/MO/04922/SWR-001 - คัดแล้ว-ข้าวพิษณุโลก,-974.000000,19.70,-19188.76,0.000000,\N,2024-11-30 10:57:53.235938,2024-11-30 10:57:53.235938,\N,\N
36695,1,12557,\N,56616,121918,\N,25,25,WH/MO/04922/SWR-001 - ชุดสำเร็จ - (GRAND MAJESTIC),-194.000000,43.24,-8389.20,0.000000,\N,2024-11-30 10:57:53.235938,2024-11-30 10:57:53.235938,\N,\N
36696,1,11630,\N,56617,121919,\N,25,25,WH/MO/04922/SWR-001 - คัดแล้ว-ข้าวหอมมะลิอีสาน67,-1461.000000,35.27,-51534.76,0.000000,\N,2024-11-30 10:57:53.235938,2024-11-30 10:57:53.235938,\N,\N
36697,1,14053,\N,58654,121920,\N,25,25,WH/MO/04922/SWR-001 - คัดแล้ว-ข้าวหอมมะลิอีสาน68,-1461.000000,27.69,-40450.42,0.000000,\N,2024-11-30 10:57:53.235938,2024-11-30 10:57:53.235938,\N,\N
36698,1,13973,\N,58655,121921,\N,25,25,WH/MO/04922/SWR-001 - คัดแล้ว-ข้าวหอมปรัง,-487.000000,26.31,-12813.92,0.000000,\N,2024-11-30 10:57:53.235938,2024-11-30 10:57:53.235938,\N,\N
36700,1,1005,\N,56520,121923,\N,25,25,WH/MO/04912/SWR - คัดแล้ว-ข้าวพิษณุโลก,-501.000000,19.63,-9834.40,0.000000,\N,2024-11-30 11:01:44.931414,2024-11-30 11:01:44.931414,\N,\N
36702,1,12556,\N,56522,121924,\N,25,25,WH/MO/04912/SWR - ชุดสำเร็จ - (GRAND MAJESTIC),-100.000000,11.78,-1178.00,0.000000,\N,2024-11-30 11:01:44.931414,2024-11-30 11:01:44.931414,\N,\N
36703,1,11630,\N,56523,121925,\N,25,25,WH/MO/04912/SWR - คัดแล้ว-ข้าวหอมมะลิอีสาน67,-750.600000,35.27,-26476.38,0.000000,\N,2024-11-30 11:01:44.931414,2024-11-30 11:01:44.931414,\N,\N
36704,1,14053,\N,58673,121926,\N,25,25,WH/MO/04912/SWR - คัดแล้ว-ข้าวหอมมะลิอีสาน68,-750.600000,27.69,-20781.72,0.000000,\N,2024-11-30 11:01:44.931414,2024-11-30 11:01:44.931414,\N,\N
36705,1,13973,\N,58674,121927,\N,25,25,WH/MO/04912/SWR - คัดแล้ว-ข้าวหอมปรัง,-250.000000,26.31,-6577.99,0.000000,\N,2024-11-30 11:01:44.931414,2024-11-30 11:01:44.931414,\N,\N
36706,1,997,\N,58675,121928,\N,25,25,WH/MO/04912/SWR - คัดแล้ว-ข้าวขาว100%,-250.000000,19.73,-4931.64,0.000000,\N,2024-11-30 11:01:44.931414,2024-11-30 11:01:44.931414,\N,\N
36707,1,11797,\N,56524,121929,\N,25,25,WH/MO/04912/SWR - (GRAND MAJESTIC)THAI HOM MALI RICE LONG GRAIN 100% POLISHED AND SORTED.,2500.000000,27.97,69920.13,0.000000,0.00,2024-11-30 11:01:44.931414,2024-11-30 11:07:48.158411,\N,\N
36799,1,14053,\N,58760,122009,\N,25,25,WH/MO/04938/SWR - คัดแล้ว-ข้าวหอมมะลิอีสาน68,-65764.400000,27.69,-1820806.11,0.000000,\N,2024-11-30 12:54:45.333335,2024-11-30 12:54:45.333335,\N,\N
36800,1,13684,\N,58762,122010,\N,25,25,WH/MO/04938/SWR - ชุดสำเร็จ - (GOLDEN ELEPHANT THREE LOTUS) (NEW CROP),-5784.000000,11.52,-66641.98,0.000000,\N,2024-11-30 12:54:45.333335,2024-11-30 12:54:45.333335,\N,\N
36801,1,12764,\N,56734,122011,\N,25,25,WH/MO/04938/SWR - (GOLDEN ELEPHANT THREE LOTUS (GREEN)) THAI HOM MALI RICE THREE LOTUS,65648.400000,28.78,1889299.09,0.000000,0.00,2024-11-30 12:54:45.333335,2024-11-30 12:58:11.674061,\N,\N
36824,1,1005,\N,56650,122030,\N,25,25,WH/MO/04925/SWR - คัดแล้ว-ข้าวพิษณุโลก,-250.200000,19.63,-4911.31,0.000000,\N,2024-11-30 13:13:08.522673,2024-11-30 13:13:08.522673,\N,\N
36826,1,12555,\N,56652,122031,\N,25,25,WH/MO/04925/SWR - ชุดสำเร็จ - (GRAND MAJESTIC),-25.000000,19.42,-485.50,0.000000,\N,2024-11-30 13:13:08.522673,2024-11-30 13:13:08.522673,\N,\N
36827,1,11630,\N,58780,122032,\N,25,25,WH/MO/04925/SWR - คัดแล้ว-ข้าวหอมมะลิอีสาน67,-375.300000,36.38,-13652.94,0.000000,\N,2024-11-30 13:13:08.522673,2024-11-30 13:13:08.522673,\N,\N
36828,1,14053,\N,58781,122033,\N,25,25,WH/MO/04925/SWR - คัดแล้ว-ข้าวหอมมะลิอีสาน68,-375.300000,27.17,-10198.38,0.000000,\N,2024-11-30 13:13:08.522673,2024-11-30 13:13:08.522673,\N,\N
36829,1,13973,\N,58782,122034,\N,25,25,WH/MO/04925/SWR - คัดแล้ว-ข้าวหอมปรัง,-125.100000,26.37,-3298.81,0.000000,\N,2024-11-30 13:13:08.522673,2024-11-30 13:13:08.522673,\N,\N
36830,1,997,\N,58783,122035,\N,25,25,WH/MO/04925/SWR - คัดแล้ว-ข้าวขาว100%,-125.100000,19.73,-2467.79,0.000000,\N,2024-11-30 13:13:08.522673,2024-11-30 13:13:08.522673,\N,\N
36844,1,11768,\N,58790,122047,\N,25,25,WH/OUT/01363 - (FOUR ELEPHANT) THAI HOM MALI RICE LONG GRAIN 100% POLISHED+SORTED,-21383.400000,28.27,-604407.78,0.000000,\N,2024-11-30 13:18:12.18023,2024-11-30 13:18:12.18023,\N,\N
36699,1,11800,\N,56603,121922,\N,25,25,WH/MO/04922/SWR-001 - (GRAND MAJESTIC)THAI HOM MALI RICE LONG GRAIN 100% POLISHED AND SORTED.,4850.000000,29.33,142255.49,0.000000,0.00,2024-11-30 10:57:53.235938,2024-11-30 13:25:26.297139,\N,\N
36831,1,11798,\N,56653,122036,\N,25,25,WH/MO/04925/SWR - (GRAND MAJESTIC)THAI HOM MALI RICE LONG GRAIN 100% POLISHED AND SORTED.,1250.000000,28.04,35054.73,0.000000,0.00,2024-11-30 13:13:08.522673,2024-11-30 13:34:27.452958,\N,\N
36902,1,11768,\N,58824,122099,\N,25,25,WH/OUT/01364 - (FOUR ELEPHANT) THAI HOM MALI RICE LONG GRAIN 100% POLISHED+SORTED,-21383.400000,28.29,-604978.43,0.000000,\N,2024-11-30 13:37:42.849305,2024-11-30 13:37:42.849305,\N,\N
36913,1,11769,\N,58844,122108,\N,25,25,WH/OUT/01366 - (FOUR ELEPHANT) THAI HOM MALI RICE LONG GRAIN 100% POLISHED+SORTED,-21338.000000,27.79,-592903.66,0.000000,\N,2024-11-30 13:43:14.312867,2024-11-30 13:43:14.312867,\N,\N
36516,1,1003,\N,58342,121764,\N,25,25,UB/00602 - คัดแล้ว-ข้าวปทุม,0.240000,25.06,6.01,0.000000,0.00,2024-11-30 08:48:57.015468,2024-11-30 14:08:27.970033,\N,\N
36032,1,1003,\N,57380,121277,\N,220,25,WH/MO/04993/SWR - คัดแล้ว-ข้าวปทุม,18081.000000,24.70,446689.66,0.000000,0.00,2024-11-28 09:43:20.468022,2024-11-30 14:08:27.970033,\N,\N
36055,1,1003,\N,57607,121331,\N,220,25,WH/MO/05024/SWR - คัดแล้ว-ข้าวปทุม,10000.000000,22.52,225162.00,0.000000,0.00,2024-11-28 11:51:08.167316,2024-11-30 14:08:27.970033,\N,\N
35340,1,997,\N,55979,119656,\N,220,25,WH/MO/04858/SWR - คัดแล้ว-ข้าวขาว100%,24745.000000,21.20,524650.49,0.000000,0.00,2024-11-14 12:42:37.037935,2024-11-30 14:08:27.970033,\N,\N
35375,1,13973,\N,56046,119809,\N,220,25,WH/MO/04863/SWR - คัดแล้ว-ข้าวหอมปรัง,31000.000000,25.51,790869.80,0.000000,0.00,2024-11-15 07:28:39.302014,2024-11-30 14:19:35.879817,\N,\N
35595,1,12555,\N,56308,120108,\N,39,39,WH/MO/04888/SWR - ชุดสำเร็จ - (GRAND MAJESTIC),28.000000,19.42,543.76,0.000000,0.00,2024-11-18 10:51:21.630647,2024-12-02 04:55:47.873374,\N,\N
40819,1,8680,\N,65833,\N,\N,36,36,WH/IN/05288 - ผ้าขนหนูเล็ก,24.000000,23.00,552.00,24.000000,552.00,2025-01-27 01:53:06.174719,2025-01-27 01:53:06.174719,\N,\N
36661,1,11938,\N,58627,121888,\N,25,25,WH/OUT/01362 - (THAI HOM MALI RICE) ORGANIC THAI HOM MALI RICE LONG GRAIN 100% (PURITY 92% UP) POLISHED AND SORTED,-23000.000000,37.76,-868499.24,0.000000,\N,2024-11-30 10:31:34.571791,2024-11-30 10:31:34.571791,\N,\N
55983,1,14019,34607,54812,\N,\N,25,25,Revaluation of WH/MO/04730/SWR (negative inventory),0.000000,0.00,564.40,0.000000,\N,2025-08-15 07:02:48.225575,2025-08-15 07:02:48.225575,\N,\N
35568,1,14112,\N,56281,120083,\N,39,39,WH/MO/04880/SWR - ชุดสำเร็จ - (GOLDEN BUFFALO) (NEW CROP),899.000000,12.69,11404.72,0.000000,0.00,2024-11-18 10:34:35.320609,2025-02-14 04:03:51.186292,\N,\N
36689,1,8873,\N,58657,121913,\N,25,25,WH/MO/05106/SWR - กระสอบพีพีขาว 100% (GRAND MAJESTIC),-194.000000,6.80,-1319.20,0.000000,\N,2024-11-30 10:54:53.837595,2024-11-30 10:54:53.837595,\N,\N
36690,1,8952,\N,58658,121914,\N,25,25,WH/MO/05106/SWR - ถุงพลาสติก (GRAND MAJESTIC),-970.000000,7.00,-6790.00,0.000000,\N,2024-11-30 10:54:53.837595,2024-11-30 10:54:53.837595,\N,\N
46239,1,13873,\N,74335,140721,\N,39,39,WH/MO/06352/SWR - RIBBON (NEW CROP),-708.000000,0.90,-637.20,0.000000,\N,2025-03-25 01:54:38.498725,2025-03-25 01:54:38.498725,\N,\N
69903,1,1003,\N,112792,192374,\N,28,169,UB/01010 - คัดแล้ว-ข้าวปทุม,1779.000000,19.27,34281.33,0.000000,0.00,2026-03-17 08:37:14.833407,2026-03-30 11:35:36.269029,\N,\N
36724,1,11797,\N,56503,121944,\N,25,25,WH/OUT/01307 - (GRAND MAJESTIC)THAI HOM MALI RICE LONG GRAIN 100% POLISHED AND SORTED.,-2500.000000,27.97,-69920.13,0.000000,\N,2024-11-30 11:07:48.158411,2024-11-30 11:07:48.158411,\N,\N
36725,1,11799,\N,56504,121945,\N,25,25,WH/OUT/01307 - (GRAND MAJESTIC)THAI HOM MALI RICE LONG GRAIN 100% POLISHED AND SORTED.,-1500.000000,28.95,-43427.13,0.000000,\N,2024-11-30 11:07:48.158411,2024-11-30 11:07:48.158411,\N,\N
36726,1,11800,\N,56505,121946,\N,25,25,WH/OUT/01307 - (GRAND MAJESTIC)THAI HOM MALI RICE LONG GRAIN 100% POLISHED AND SORTED.,-18750.000000,29.29,-549213.74,0.000000,\N,2024-11-30 11:07:48.158411,2024-11-30 11:07:48.158411,\N,\N
36727,1,11796,\N,56506,121947,\N,25,25,WH/OUT/01307 - (GRAND MAJESTIC)THAI HOM MALI RICE LONG GRAIN 100% POLISHED AND SORTED.,-1000.000000,30.28,-30279.57,0.000000,\N,2024-11-30 11:07:48.158411,2024-11-30 11:07:48.158411,\N,\N
36728,1,11795,\N,56507,121948,\N,25,25,WH/OUT/01307 - (GRAND MAJESTIC)THAI HOM MALI RICE LONG GRAIN 100% POLISHED AND SORTED.,-1500.000000,30.89,-46330.69,0.000000,\N,2024-11-30 11:07:48.158411,2024-11-30 11:07:48.158411,\N,\N
36753,1,1005,\N,56620,121971,\N,25,25,WH/MO/04923/SWR - คัดแล้ว-ข้าวพิษณุโลก,-4444.000000,19.63,-87233.64,0.000000,\N,2024-11-30 12:19:08.910693,2024-11-30 12:19:08.910693,\N,\N
36756,1,11630,\N,56623,121973,\N,25,25,WH/MO/04923/SWR - คัดแล้ว-ข้าวหอมมะลิอีสาน67,-6666.000000,36.38,-242500.75,0.000000,\N,2024-11-30 12:19:08.910693,2024-11-30 12:19:08.910693,\N,\N
36757,1,14053,\N,58710,121974,\N,25,25,WH/MO/04923/SWR - คัดแล้ว-ข้าวหอมมะลิอีสาน68,-6666.000000,27.69,-184560.24,0.000000,\N,2024-11-30 12:19:08.910693,2024-11-30 12:19:08.910693,\N,\N
36758,1,13973,\N,58711,121975,\N,25,25,WH/MO/04923/SWR - คัดแล้ว-ข้าวหอมปรัง,-2222.000000,26.31,-58465.12,0.000000,\N,2024-11-30 12:19:08.910693,2024-11-30 12:19:08.910693,\N,\N
36759,1,997,\N,58712,121976,\N,25,25,WH/MO/04923/SWR - คัดแล้ว-ข้าวขาว100%,-2222.000000,19.73,-43832.40,0.000000,\N,2024-11-30 12:19:08.910693,2024-11-30 12:19:08.910693,\N,\N
36761,1,8956,\N,58715,121978,\N,25,25,WH/MO/05109/SWR - ถุงพลาสติก (GRAND MAJESTIC),-11000.000000,4.50,-49500.00,0.000000,\N,2024-11-30 12:19:45.074752,2024-11-30 12:19:45.074752,\N,\N
36762,1,9049,\N,58716,121979,\N,25,25,WH/MO/05109/SWR - กระสอบพีพีใส 100% (GRAND MAJESTIC),-1100.000000,5.95,-6545.00,0.000000,\N,2024-11-30 12:19:45.074752,2024-11-30 12:19:45.074752,\N,\N
36755,1,12559,\N,56622,121972,\N,25,25,WH/MO/04923/SWR - ชุดสำเร็จ - (GRAND MAJESTIC),-1100.000000,51.17,-56285.00,0.000000,\N,2024-11-30 12:19:08.910693,2024-11-30 12:19:45.074752,\N,\N
36764,1,12559,36755,56622,121981,\N,25,25,Revaluation of WH/MO/04923/SWR (negative inventory),0.000000,0.00,150.70,0.000000,\N,2024-11-30 12:19:45.074752,2024-11-30 12:19:45.074752,\N,\N
36691,1,12557,\N,58660,121915,\N,25,25,WH/MO/05106/SWR - ชุดสำเร็จ - (GRAND MAJESTIC),194.000000,41.80,8109.20,0.000000,0.00,2024-11-30 10:54:53.837595,2024-11-30 12:24:18.584554,\N,\N
36765,1,1005,\N,58663,121982,\N,25,25,WH/MO/04922/SWR-002 - คัดแล้ว-ข้าวพิษณุโลก,-4232.000000,19.63,-83072.18,0.000000,\N,2024-11-30 12:24:18.584554,2024-11-30 12:24:18.584554,\N,\N
36768,1,11630,\N,58666,121984,\N,25,25,WH/MO/04922/SWR-002 - คัดแล้ว-ข้าวหอมมะลิอีสาน67,-6348.000000,36.38,-230932.30,0.000000,\N,2024-11-30 12:24:18.584554,2024-11-30 12:24:18.584554,\N,\N
36769,1,14053,\N,58667,121985,\N,25,25,WH/MO/04922/SWR-002 - คัดแล้ว-ข้าวหอมมะลิอีสาน68,-6348.000000,27.69,-175755.84,0.000000,\N,2024-11-30 12:24:18.584554,2024-11-30 12:24:18.584554,\N,\N
