table,columns,reference_table,constraint,definition
res_groups_slide_channel_rel,slide_channel_id,slide_channel,res_groups_slide_channel_rel_slide_channel_id_fkey,FOREIGN KEY (slide_channel_id) REFERENCES public.slide_channel(id) ON DELETE CASCADE
res_groups_spreadsheet_dashboard_rel,res_groups_id,res_groups,res_groups_spreadsheet_dashboard_rel_res_groups_id_fkey,FOREIGN KEY (res_groups_id) REFERENCES public.res_groups(id) ON DELETE CASCADE
res_groups_spreadsheet_dashboard_rel,spreadsheet_dashboard_id,spreadsheet_dashboard,res_groups_spreadsheet_dashboard__spreadsheet_dashboard_id_fkey,FOREIGN KEY (spreadsheet_dashboard_id) REFERENCES public.spreadsheet_dashboard(id) ON DELETE CASCADE
res_groups_spreadsheet_document_to_dashboard_rel,res_groups_id,res_groups,res_groups_spreadsheet_document_to_dashboard_res_groups_id_fkey,FOREIGN KEY (res_groups_id) REFERENCES public.res_groups(id) ON DELETE CASCADE
res_groups_spreadsheet_document_to_dashboard_rel,spreadsheet_document_to_dashboard_id,spreadsheet_document_to_dashboard,res_groups_spreadsheet_docume_spreadsheet_document_to_dash_fkey,FOREIGN KEY (spreadsheet_document_to_dashboard_id) REFERENCES public.spreadsheet_document_to_dashboard(id) ON DELETE CASCADE
res_groups_users_rel,gid,res_groups,res_groups_users_rel_gid_fkey,FOREIGN KEY (gid) REFERENCES public.res_groups(id) ON DELETE CASCADE
res_groups_users_rel,uid,res_users,res_groups_users_rel_uid_fkey,FOREIGN KEY (uid) REFERENCES public.res_users(id) ON DELETE CASCADE
res_groups_website_menu_rel,res_groups_id,res_groups,res_groups_website_menu_rel_res_groups_id_fkey,FOREIGN KEY (res_groups_id) REFERENCES public.res_groups(id) ON DELETE CASCADE
res_groups_website_menu_rel,website_menu_id,website_menu,res_groups_website_menu_rel_website_menu_id_fkey,FOREIGN KEY (website_menu_id) REFERENCES public.website_menu(id) ON DELETE CASCADE
res_lang,create_uid,res_users,res_lang_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
res_lang,write_uid,res_users,res_lang_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
res_lang_install_rel,language_wizard_id,base_language_install,res_lang_install_rel_language_wizard_id_fkey,FOREIGN KEY (language_wizard_id) REFERENCES public.base_language_install(id) ON DELETE CASCADE
res_lang_install_rel,lang_id,res_lang,res_lang_install_rel_lang_id_fkey,FOREIGN KEY (lang_id) REFERENCES public.res_lang(id) ON DELETE CASCADE
res_lang_res_users_settings_rel,res_lang_id,res_lang,res_lang_res_users_settings_rel_res_lang_id_fkey,FOREIGN KEY (res_lang_id) REFERENCES public.res_lang(id) ON DELETE CASCADE
res_lang_res_users_settings_rel,res_users_settings_id,res_users_settings,res_lang_res_users_settings_rel_res_users_settings_id_fkey,FOREIGN KEY (res_users_settings_id) REFERENCES public.res_users_settings(id) ON DELETE CASCADE
res_lang_survey_survey_rel,res_lang_id,res_lang,res_lang_survey_survey_rel_res_lang_id_fkey,FOREIGN KEY (res_lang_id) REFERENCES public.res_lang(id) ON DELETE CASCADE
res_lang_survey_survey_rel,survey_survey_id,survey_survey,res_lang_survey_survey_rel_survey_survey_id_fkey,FOREIGN KEY (survey_survey_id) REFERENCES public.survey_survey(id) ON DELETE CASCADE
res_partner,brand_id,bh_brand,res_partner_brand_id_fkey,FOREIGN KEY (brand_id) REFERENCES public.bh_brand(id) ON DELETE SET NULL
res_partner,parent_company_id,bh_parent_company,res_partner_parent_company_id_fkey,FOREIGN KEY (parent_company_id) REFERENCES public.bh_parent_company(id) ON DELETE SET NULL
res_partner,store_type_id,bh_store_type,res_partner_store_type_id_fkey,FOREIGN KEY (store_type_id) REFERENCES public.bh_store_type(id) ON DELETE SET NULL
res_partner,invoice_template_pdf_report_id,ir_act_report_xml,res_partner_invoice_template_pdf_report_id_fkey,FOREIGN KEY (invoice_template_pdf_report_id) REFERENCES public.ir_act_report_xml(id) ON DELETE SET NULL
res_partner,city_id,res_city,res_partner_city_id_fkey,FOREIGN KEY (city_id) REFERENCES public.res_city(id) ON DELETE SET NULL
res_partner,zip_id,res_city_zip,res_partner_zip_id_fkey,FOREIGN KEY (zip_id) REFERENCES public.res_city_zip(id) ON DELETE SET NULL
res_partner,company_id,res_company,res_partner_company_id_fkey,FOREIGN KEY (company_id) REFERENCES public.res_company(id) ON DELETE SET NULL
res_partner,country_id,res_country,res_partner_country_id_fkey,FOREIGN KEY (country_id) REFERENCES public.res_country(id) ON DELETE RESTRICT
res_partner,state_id,res_country_state,res_partner_state_id_fkey,FOREIGN KEY (state_id) REFERENCES public.res_country_state(id) ON DELETE RESTRICT
res_partner,equity_currency_id,res_currency,res_partner_equity_currency_id_fkey,FOREIGN KEY (equity_currency_id) REFERENCES public.res_currency(id) ON DELETE SET NULL
res_partner,commercial_partner_id,res_partner,res_partner_commercial_partner_id_fkey,FOREIGN KEY (commercial_partner_id) REFERENCES public.res_partner(id) ON DELETE SET NULL
res_partner,hq_brand_id,res_partner,res_partner_hq_brand_id_fkey,FOREIGN KEY (hq_brand_id) REFERENCES public.res_partner(id) ON DELETE SET NULL
res_partner,parent_id,res_partner,res_partner_parent_id_fkey,FOREIGN KEY (parent_id) REFERENCES public.res_partner(id) ON DELETE SET NULL
res_partner,partner_company_type_id,res_partner_company_type,res_partner_partner_company_type_id_fkey,FOREIGN KEY (partner_company_type_id) REFERENCES public.res_partner_company_type(id) ON DELETE SET NULL
res_partner,industry_id,res_partner_industry,res_partner_industry_id_fkey,FOREIGN KEY (industry_id) REFERENCES public.res_partner_industry(id) ON DELETE SET NULL
res_partner,title,res_partner_title,res_partner_title_fkey,FOREIGN KEY (title) REFERENCES public.res_partner_title(id) ON DELETE SET NULL
res_partner,buyer_id,res_users,res_partner_buyer_id_fkey,FOREIGN KEY (buyer_id) REFERENCES public.res_users(id) ON DELETE SET NULL
res_partner,create_uid,res_users,res_partner_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
res_partner,user_id,res_users,res_partner_user_id_fkey,FOREIGN KEY (user_id) REFERENCES public.res_users(id) ON DELETE SET NULL
res_partner,write_uid,res_users,res_partner_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
res_partner,website_id,website,res_partner_website_id_fkey,FOREIGN KEY (website_id) REFERENCES public.website(id) ON DELETE RESTRICT
res_partner_bank,bank_id,res_bank,res_partner_bank_bank_id_fkey,FOREIGN KEY (bank_id) REFERENCES public.res_bank(id) ON DELETE SET NULL
res_partner_bank,company_id,res_company,res_partner_bank_company_id_fkey,FOREIGN KEY (company_id) REFERENCES public.res_company(id) ON DELETE SET NULL
res_partner_bank,currency_id,res_currency,res_partner_bank_currency_id_fkey,FOREIGN KEY (currency_id) REFERENCES public.res_currency(id) ON DELETE SET NULL
res_partner_bank,partner_id,res_partner,res_partner_bank_partner_id_fkey,FOREIGN KEY (partner_id) REFERENCES public.res_partner(id) ON DELETE CASCADE
res_partner_bank,create_uid,res_users,res_partner_bank_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
res_partner_bank,write_uid,res_users,res_partner_bank_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
res_partner_category,parent_id,res_partner_category,res_partner_category_parent_id_fkey,FOREIGN KEY (parent_id) REFERENCES public.res_partner_category(id) ON DELETE CASCADE
res_partner_category,create_uid,res_users,res_partner_category_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
res_partner_category,write_uid,res_users,res_partner_category_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
res_partner_company_type,create_uid,res_users,res_partner_company_type_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
res_partner_company_type,write_uid,res_users,res_partner_company_type_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
res_partner_industry,create_uid,res_users,res_partner_industry_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
res_partner_industry,write_uid,res_users,res_partner_industry_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
res_partner_res_partner_category_rel,partner_id,res_partner,res_partner_res_partner_category_rel_partner_id_fkey,FOREIGN KEY (partner_id) REFERENCES public.res_partner(id) ON DELETE CASCADE
res_partner_res_partner_category_rel,category_id,res_partner_category,res_partner_res_partner_category_rel_category_id_fkey,FOREIGN KEY (category_id) REFERENCES public.res_partner_category(id) ON DELETE CASCADE
res_partner_sign_send_request_rel,res_partner_id,res_partner,res_partner_sign_send_request_rel_res_partner_id_fkey,FOREIGN KEY (res_partner_id) REFERENCES public.res_partner(id) ON DELETE CASCADE
res_partner_sign_send_request_rel,sign_send_request_id,sign_send_request,res_partner_sign_send_request_rel_sign_send_request_id_fkey,FOREIGN KEY (sign_send_request_id) REFERENCES public.sign_send_request(id) ON DELETE CASCADE
res_partner_slide_channel_invite_rel,res_partner_id,res_partner,res_partner_slide_channel_invite_rel_res_partner_id_fkey,FOREIGN KEY (res_partner_id) REFERENCES public.res_partner(id) ON DELETE CASCADE
res_partner_slide_channel_invite_rel,slide_channel_invite_id,slide_channel_invite,res_partner_slide_channel_invite_r_slide_channel_invite_id_fkey,FOREIGN KEY (slide_channel_invite_id) REFERENCES public.slide_channel_invite(id) ON DELETE CASCADE
res_partner_task_share_wizard_rel,res_partner_id,res_partner,res_partner_task_share_wizard_rel_res_partner_id_fkey,FOREIGN KEY (res_partner_id) REFERENCES public.res_partner(id) ON DELETE CASCADE
res_partner_task_share_wizard_rel,task_share_wizard_id,task_share_wizard,res_partner_task_share_wizard_rel_task_share_wizard_id_fkey,FOREIGN KEY (task_share_wizard_id) REFERENCES public.task_share_wizard(id) ON DELETE CASCADE
res_partner_title,create_uid,res_users,res_partner_title_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
res_partner_title,write_uid,res_users,res_partner_title_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
res_role,create_uid,res_users,res_role_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
res_role,write_uid,res_users,res_role_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
res_role_res_users_rel,res_role_id,res_role,res_role_res_users_rel_res_role_id_fkey,FOREIGN KEY (res_role_id) REFERENCES public.res_role(id) ON DELETE CASCADE
res_role_res_users_rel,res_users_id,res_users,res_role_res_users_rel_res_users_id_fkey,FOREIGN KEY (res_users_id) REFERENCES public.res_users(id) ON DELETE CASCADE
res_user_approval_rule_notify_rel,res_users_id,res_users,res_user_approval_rule_notify_rel_res_users_id_fkey,FOREIGN KEY (res_users_id) REFERENCES public.res_users(id) ON DELETE CASCADE
res_user_approval_rule_notify_rel,studio_approval_rule_delegate_id,studio_approval_rule_delegate,res_user_approval_rule_notify_studio_approval_rule_delegat_fkey,FOREIGN KEY (studio_approval_rule_delegate_id) REFERENCES public.studio_approval_rule_delegate(id) ON DELETE CASCADE
res_users,sale_team_id,crm_team,res_users_sale_team_id_fkey,FOREIGN KEY (sale_team_id) REFERENCES public.crm_team(id) ON DELETE SET NULL
res_users,next_rank_id,gamification_karma_rank,res_users_next_rank_id_fkey,FOREIGN KEY (next_rank_id) REFERENCES public.gamification_karma_rank(id) ON DELETE SET NULL
res_users,rank_id,gamification_karma_rank,res_users_rank_id_fkey,FOREIGN KEY (rank_id) REFERENCES public.gamification_karma_rank(id) ON DELETE SET NULL
res_users,hr_referral_level_id,hr_referral_level,res_users_hr_referral_level_id_fkey,FOREIGN KEY (hr_referral_level_id) REFERENCES public.hr_referral_level(id) ON DELETE SET NULL
res_users,company_id,res_company,res_users_company_id_fkey,FOREIGN KEY (company_id) REFERENCES public.res_company(id) ON DELETE RESTRICT
res_users,partner_id,res_partner,res_users_partner_id_fkey,FOREIGN KEY (partner_id) REFERENCES public.res_partner(id) ON DELETE RESTRICT
res_users,create_uid,res_users,res_users_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
res_users,write_uid,res_users,res_users_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
res_users,utm_source_id,utm_source,res_users_utm_source_id_fkey,FOREIGN KEY (utm_source_id) REFERENCES public.utm_source(id) ON DELETE RESTRICT
res_users,website_id,website,res_users_website_id_fkey,FOREIGN KEY (website_id) REFERENCES public.website(id) ON DELETE SET NULL
res_users_apikeys,user_id,res_users,res_users_apikeys_user_id_fkey,FOREIGN KEY (user_id) REFERENCES public.res_users(id) ON DELETE CASCADE
res_users_apikeys_description,create_uid,res_users,res_users_apikeys_description_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
res_users_apikeys_description,write_uid,res_users,res_users_apikeys_description_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
res_users_deletion,create_uid,res_users,res_users_deletion_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
res_users_deletion,user_id,res_users,res_users_deletion_user_id_fkey,FOREIGN KEY (user_id) REFERENCES public.res_users(id) ON DELETE SET NULL
res_users_deletion,write_uid,res_users,res_users_deletion_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
res_users_identitycheck,create_uid,res_users,res_users_identitycheck_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
res_users_identitycheck,write_uid,res_users,res_users_identitycheck_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
res_users_log,create_uid,res_users,res_users_log_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
res_users_log,write_uid,res_users,res_users_log_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
res_users_settings,create_uid,res_users,res_users_settings_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
res_users_settings,user_id,res_users,res_users_settings_user_id_fkey,FOREIGN KEY (user_id) REFERENCES public.res_users(id) ON DELETE CASCADE
res_users_settings,write_uid,res_users,res_users_settings_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
res_users_settings_embedded_action,action_id,ir_act_window,res_users_settings_embedded_action_action_id_fkey,FOREIGN KEY (action_id) REFERENCES public.ir_act_window(id) ON DELETE CASCADE
res_users_settings_embedded_action,create_uid,res_users,res_users_settings_embedded_action_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
